구,동,연령별,시점,계,한국인,등록외국인,
송파구,풍납2동,30~34세,2025. 1/4,1903,1867,36,
송파구,풍납2동,35~39세,2025. 1/4,1811,1782,29,
송파구,풍납2동,40~44세,2025. 1/4,1877,1848,29,
송파구,풍납2동,45~49세,2025. 1/4,1696,1678,18,
송파구,풍납2동,50~54세,2025. 1/4,1865,1846,19,
송파구,풍납2동,55~59세,2025. 1/4,1675,1662,13,
송파구,풍납2동,60~64세,2025. 1/4,1636,1622,14,
송파구,풍납2동,65~69세,2025. 1/4,1659,1655,4,
송파구,풍납2동,70~74세,2025. 1/4,1123,1121,2,
송파구,풍납2동,75~79세,2025. 1/4,841,840,1,
송파구,풍납2동,80~84세,2025. 1/4,497,497,-,
송파구,풍납2동,85~89세,2025. 1/4,245,245,-,
송파구,풍납2동,90~94세,2025. 1/4,105,105,-,
송파구,풍납2동,95~99세,2025. 1/4,20,20,-,
송파구,풍납2동,100세 이상,2025. 1/4,5,5,-,
송파구,거여1동,합계,2025. 1/4,11861,11759,102,
송파구,거여1동,0~4세,2025. 1/4,185,182,3,
송파구,거여1동,5~9세,2025. 1/4,237,237,-,
송파구,거여1동,10~14세,2025. 1/4,372,369,3,
송파구,거여1동,15~19세,2025. 1/4,397,397,-,
송파구,거여1동,20~24세,2025. 1/4,580,575,5,
송파구,거여1동,25~29세,2025. 1/4,891,881,10,
송파구,거여1동,30~34세,2025. 1/4,946,930,16,
송파구,거여1동,35~39세,2025. 1/4,693,683,10,
송파구,거여1동,40~44세,2025. 1/4,766,757,9,
송파구,거여1동,45~49세,2025. 1/4,757,745,12,
송파구,거여1동,50~54세,2025. 1/4,1086,1075,11,
송파구,거여1동,55~59세,2025. 1/4,1075,1062,13,
송파구,거여1동,60~64세,2025. 1/4,1091,1086,5,
송파구,거여1동,65~69세,2025. 1/4,960,957,3,
송파구,거여1동,70~74세,2025. 1/4,686,685,1,
송파구,거여1동,75~79세,2025. 1/4,558,557,1,
송파구,거여1동,80~84세,2025. 1/4,332,332,-,
송파구,거여1동,85~89세,2025. 1/4,174,174,-,
송파구,거여1동,90~94세,2025. 1/4,53,53,-,
송파구,거여1동,95~99세,2025. 1/4,20,20,-,
송파구,거여1동,100세 이상,2025. 1/4,2,2,-,
송파구,거여2동,합계,2025. 1/4,23386,23286,100,
송파구,거여2동,0~4세,2025. 1/4,716,716,-,
송파구,거여2동,5~9세,2025. 1/4,891,890,1,
송파구,거여2동,10~14세,2025. 1/4,844,843,1,
송파구,거여2동,15~19세,2025. 1/4,834,832,2,
송파구,거여2동,20~24세,2025. 1/4,1068,1065,3,
송파구,거여2동,25~29세,2025. 1/4,1293,1290,3,
송파구,거여2동,30~34세,2025. 1/4,1700,1694,6,
송파구,거여2동,35~39세,2025. 1/4,1801,1787,14,
송파구,거여2동,40~44세,2025. 1/4,1831,1818,13,
송파구,거여2동,45~49세,2025. 1/4,1612,1603,9,
송파구,거여2동,50~54세,2025. 1/4,2018,2009,9,
송파구,거여2동,55~59세,2025. 1/4,1974,1958,16,
송파구,거여2동,60~64세,2025. 1/4,1867,1853,14,
송파구,거여2동,65~69세,2025. 1/4,1769,1764,5,
송파구,거여2동,70~74세,2025. 1/4,1217,1214,3,
송파구,거여2동,75~79세,2025. 1/4,953,952,1,
송파구,거여2동,80~84세,2025. 1/4,596,596,-,
송파구,거여2동,85~89세,2025. 1/4,262,262,-,
송파구,거여2동,90~94세,2025. 1/4,104,104,-,
송파구,거여2동,95~99세,2025. 1/4,31,31,-,
송파구,거여2동,100세 이상,2025. 1/4,5,5,-,
송파구,마천1동,합계,2025. 1/4,15605,15463,142,
송파구,마천1동,0~4세,2025. 1/4,206,205,1,
송파구,마천1동,5~9세,2025. 1/4,339,336,3,
송파구,마천1동,10~14세,2025. 1/4,534,533,1,
송파구,마천1동,15~19세,2025. 1/4,602,599,3,
송파구,마천1동,20~24세,2025. 1/4,742,740,2,
송파구,마천1동,25~29세,2025. 1/4,892,884,8,
송파구,마천1동,30~34세,2025. 1/4,958,940,18,
송파구,마천1동,35~39세,2025. 1/4,789,773,16,
송파구,마천1동,40~44세,2025. 1/4,911,895,16,
송파구,마천1동,45~49세,2025. 1/4,996,983,13,
송파구,마천1동,50~54세,2025. 1/4,1454,1430,24,
송파구,마천1동,55~59세,2025. 1/4,1470,1452,18,
송파구,마천1동,60~64세,2025. 1/4,1525,1515,10,
송파구,마천1동,65~69세,2025. 1/4,1469,1460,9,
송파구,마천1동,70~74세,2025. 1/4,996,996,-,
송파구,마천1동,75~79세,2025. 1/4,786,786,-,
송파구,마천1동,80~84세,2025. 1/4,571,571,-,
송파구,마천1동,85~89세,2025. 1/4,261,261,-,
송파구,마천1동,90~94세,2025. 1/4,88,88,-,
송파구,마천1동,95~99세,2025. 1/4,14,14,-,
송파구,마천1동,100세 이상,2025. 1/4,2,2,-,
송파구,마천2동,합계,2025. 1/4,17377,17220,157,
송파구,마천2동,0~4세,2025. 1/4,211,210,1,
송파구,마천2동,5~9세,2025. 1/4,272,270,2,
송파구,마천2동,10~14세,2025. 1/4,439,437,2,
송파구,마천2동,15~19세,2025. 1/4,562,560,2,
송파구,마천2동,20~24세,2025. 1/4,763,758,5,
송파구,마천2동,25~29세,2025. 1/4,1076,1073,3,
송파구,마천2동,30~34세,2025. 1/4,1071,1063,8,
송파구,마천2동,35~39세,2025. 1/4,913,880,33,
송파구,마천2동,40~44세,2025. 1/4,1027,1013,14,
송파구,마천2동,45~49세,2025. 1/4,1114,1103,11,
송파구,마천2동,50~54세,2025. 1/4,1523,1498,25,
송파구,마천2동,55~59세,2025. 1/4,1746,1714,32,
송파구,마천2동,60~64세,2025. 1/4,1865,1852,13,
송파구,마천2동,65~69세,2025. 1/4,1707,1703,4,
송파구,마천2동,70~74세,2025. 1/4,1208,1207,1,
송파구,마천2동,75~79세,2025. 1/4,835,835,-,
송파구,마천2동,80~84세,2025. 1/4,626,626,-,
송파구,마천2동,85~89세,2025. 1/4,288,287,1,
송파구,마천2동,90~94세,2025. 1/4,101,101,-,
송파구,마천2동,95~99세,2025. 1/4,27,27,-,
송파구,마천2동,100세 이상,2025. 1/4,3,3,-,
송파구,방이1동,합계,2025. 1/4,15065,14958,107,
송파구,방이1동,0~4세,2025. 1/4,288,285,3,
송파구,방이1동,5~9세,2025. 1/4,552,550,2,
송파구,방이1동,10~14세,2025. 1/4,718,717,1,
송파구,방이1동,15~19세,2025. 1/4,704,704,-,
송파구,방이1동,20~24세,2025. 1/4,833,828,5,
송파구,방이1동,25~29세,2025. 1/4,1113,1096,17,
송파구,방이1동,30~34세,2025. 1/4,1133,1114,19,
송파구,방이1동,35~39세,2025. 1/4,1062,1045,17,
송파구,방이1동,40~44세,2025. 1/4,1151,1142,9,
송파구,방이1동,45~49세,2025. 1/4,1196,1188,8,
송파구,방이1동,50~54세,2025. 1/4,1335,1326,9,
송파구,방이1동,55~59세,2025. 1/4,1152,1148,4,
송파구,방이1동,60~64세,2025. 1/4,1167,1161,6,
송파구,방이1동,65~69세,2025. 1/4,991,989,2,
송파구,방이1동,70~74세,2025. 1/4,724,723,1,
송파구,방이1동,75~79세,2025. 1/4,436,434,2,
송파구,방이1동,80~84세,2025. 1/4,271,269,2,
송파구,방이1동,85~89세,2025. 1/4,155,155,-,
송파구,방이1동,90~94세,2025. 1/4,62,62,-,
송파구,방이1동,95~99세,2025. 1/4,18,18,-,
송파구,방이1동,100세 이상,2025. 1/4,4,4,-,
송파구,방이2동,합계,2025. 1/4,26855,26177,678,
송파구,방이2동,0~4세,2025. 1/4,410,393,17,
송파구,방이2동,5~9세,2025. 1/4,424,412,12,
송파구,방이2동,10~14세,2025. 1/4,453,448,5,
송파구,방이2동,15~19세,2025. 1/4,585,574,11,
송파구,방이2동,20~24세,2025. 1/4,1285,1231,54,
송파구,방이2동,25~29세,2025. 1/4,3822,3702,120,
송파구,방이2동,30~34세,2025. 1/4,4341,4206,135,
송파구,방이2동,35~39세,2025. 1/4,2718,2607,111,
송파구,방이2동,40~44세,2025. 1/4,2104,2049,55,
송파구,방이2동,45~49세,2025. 1/4,1590,1553,37,
송파구,방이2동,50~54세,2025. 1/4,1707,1670,37,
송파구,방이2동,55~59세,2025. 1/4,1714,1667,47,
송파구,방이2동,60~64세,2025. 1/4,1598,1577,21,
송파구,방이2동,65~69세,2025. 1/4,1509,1496,13,
송파구,방이2동,70~74세,2025. 1/4,1078,1076,2,
송파구,방이2동,75~79세,2025. 1/4,736,736,-,
송파구,방이2동,80~84세,2025. 1/4,474,474,-,
송파구,방이2동,85~89세,2025. 1/4,204,203,1,
송파구,방이2동,90~94세,2025. 1/4,85,85,-,
송파구,방이2동,95~99세,2025. 1/4,15,15,-,
송파구,방이2동,100세 이상,2025. 1/4,3,3,-,
송파구,오륜동,합계,2025. 1/4,17547,17512,35,
송파구,오륜동,0~4세,2025. 1/4,347,347,-,
송파구,오륜동,5~9세,2025. 1/4,848,847,1,
송파구,오륜동,10~14세,2025. 1/4,1272,1270,2,
송파구,오륜동,15~19세,2025. 1/4,1103,1102,1,
송파구,오륜동,20~24세,2025. 1/4,884,883,1,
송파구,오륜동,25~29세,2025. 1/4,856,854,2,
송파구,오륜동,30~34세,2025. 1/4,792,787,5,
송파구,오륜동,35~39세,2025. 1/4,875,870,5,
송파구,오륜동,40~44세,2025. 1/4,1453,1447,6,
송파구,오륜동,45~49세,2025. 1/4,1568,1565,3,
송파구,오륜동,50~54세,2025. 1/4,1402,1400,2,
송파구,오륜동,55~59세,2025. 1/4,1379,1377,2,
송파구,오륜동,60~64세,2025. 1/4,1345,1342,3,
송파구,오륜동,65~69세,2025. 1/4,1277,1276,1,
