구,동,연령별,계,한국인,등록외국인,
강서구,방화1동,85~89세,446,445,1,
강서구,방화1동,90~94세,164,164,-,
강서구,방화1동,95~99세,41,41,-,
강서구,방화1동,100세 이상,6,6,-,
강서구,방화2동,합계,23113,22848,265,
강서구,방화2동,0~4세,412,407,5,
강서구,방화2동,5~9세,474,472,2,
강서구,방화2동,10~14세,572,565,7,
강서구,방화2동,15~19세,644,641,3,
강서구,방화2동,20~24세,1028,1016,12,
강서구,방화2동,25~29세,1893,1864,29,
강서구,방화2동,30~34세,2294,2264,30,
강서구,방화2동,35~39세,1832,1794,38,
강서구,방화2동,40~44세,1513,1485,28,
강서구,방화2동,45~49세,1479,1451,28,
강서구,방화2동,50~54세,1663,1643,20,
강서구,방화2동,55~59세,1742,1714,28,
강서구,방화2동,60~64세,1861,1847,14,
강서구,방화2동,65~69세,1952,1942,10,
강서구,방화2동,70~74세,1408,1402,6,
강서구,방화2동,75~79세,1055,1050,5,
강서구,방화2동,80~84세,722,722,-,
강서구,방화2동,85~89세,394,394,-,
강서구,방화2동,90~94세,141,141,-,
강서구,방화2동,95~99세,31,31,-,
강서구,방화2동,100세 이상,3,3,-,
강서구,방화3동,합계,21745,21616,129,
강서구,방화3동,0~4세,495,495,-,
강서구,방화3동,5~9세,464,464,-,
강서구,방화3동,10~14세,597,596,1,
강서구,방화3동,15~19세,695,694,1,
강서구,방화3동,20~24세,720,714,6,
강서구,방화3동,25~29세,1123,1111,12,
강서구,방화3동,30~34세,1781,1758,23,
강서구,방화3동,35~39세,1597,1576,21,
강서구,방화3동,40~44세,1612,1599,13,
강서구,방화3동,45~49세,1500,1486,14,
강서구,방화3동,50~54세,1638,1629,9,
강서구,방화3동,55~59세,1608,1595,13,
강서구,방화3동,60~64세,1815,1807,8,
강서구,방화3동,65~69세,2026,2021,5,
강서구,방화3동,70~74세,1543,1542,1,
강서구,방화3동,75~79세,1100,1100,-,
강서구,방화3동,80~84세,753,751,2,
강서구,방화3동,85~89세,443,443,-,
강서구,방화3동,90~94세,187,187,-,
강서구,방화3동,95~99세,44,44,-,
강서구,방화3동,100세 이상,4,4,-,
강서구,화곡1동,합계,50966,49813,1153,
강서구,화곡1동,0~4세,789,760,29,
강서구,화곡1동,5~9세,999,971,28,
강서구,화곡1동,10~14세,1038,1020,18,
강서구,화곡1동,15~19세,1186,1167,19,
강서구,화곡1동,20~24세,2559,2459,100,
강서구,화곡1동,25~29세,6017,5845,172,
강서구,화곡1동,30~34세,6196,6040,156,
강서구,화곡1동,35~39세,4087,3939,148,
강서구,화곡1동,40~44세,3823,3711,112,
강서구,화곡1동,45~49세,3360,3291,69,
강서구,화곡1동,50~54세,3716,3648,68,
강서구,화곡1동,55~59세,3560,3472,88,
강서구,화곡1동,60~64세,3741,3666,75,
강서구,화곡1동,65~69세,3588,3543,45,
강서구,화곡1동,70~74세,2565,2548,17,
강서구,화곡1동,75~79세,1889,1884,5,
강서구,화곡1동,80~84세,1132,1129,3,
강서구,화곡1동,85~89세,517,517,-,
강서구,화곡1동,90~94세,160,160,-,
강서구,화곡1동,95~99세,36,35,1,
강서구,화곡1동,100세 이상,8,8,-,
강서구,우장산동,합계,43507,43255,252,
강서구,우장산동,0~4세,968,962,6,
강서구,우장산동,5~9세,1833,1824,9,
강서구,우장산동,10~14세,2678,2672,6,
강서구,우장산동,15~19세,2720,2711,9,
강서구,우장산동,20~24세,2514,2506,8,
강서구,우장산동,25~29세,2536,2507,29,
강서구,우장산동,30~34세,2579,2543,36,
강서구,우장산동,35~39세,2578,2543,35,
강서구,우장산동,40~44세,3689,3658,31,
강서구,우장산동,45~49세,4220,4188,32,
강서구,우장산동,50~54세,4176,4161,15,
강서구,우장산동,55~59세,3138,3120,18,
강서구,우장산동,60~64세,2734,2729,5,
강서구,우장산동,65~69세,2597,2592,5,
강서구,우장산동,70~74세,1935,1930,5,
강서구,우장산동,75~79세,1386,1384,2,
강서구,우장산동,80~84세,752,751,1,
강서구,우장산동,85~89세,325,325,-,
강서구,우장산동,90~94세,121,121,-,
강서구,우장산동,95~99세,23,23,-,
강서구,우장산동,100세 이상,5,5,-,
구로구,신도림동,합계,36272,35933,339,
구로구,신도림동,0~4세,1213,1202,11,
구로구,신도림동,5~9세,1595,1589,6,
구로구,신도림동,10~14세,1928,1922,6,
구로구,신도림동,15~19세,1696,1689,7,
구로구,신도림동,20~24세,1743,1732,11,
구로구,신도림동,25~29세,2374,2333,41,
구로구,신도림동,30~34세,2892,2840,52,
구로구,신도림동,35~39세,3068,3002,66,
구로구,신도림동,40~44세,3403,3367,36,
구로구,신도림동,45~49세,3031,3013,18,
구로구,신도림동,50~54세,3064,3047,17,
구로구,신도림동,55~59세,2424,2396,28,
구로구,신도림동,60~64세,2263,2245,18,
구로구,신도림동,65~69세,2023,2014,9,
구로구,신도림동,70~74세,1471,1467,4,
구로구,신도림동,75~79세,1056,1055,1,
구로구,신도림동,80~84세,560,558,2,
구로구,신도림동,85~89세,336,332,4,
구로구,신도림동,90~94세,106,106,-,
구로구,신도림동,95~99세,22,21,1,
구로구,신도림동,100세 이상,4,3,1,
구로구,구로1동,합계,20496,20298,198,
구로구,구로1동,0~4세,705,699,6,
구로구,구로1동,5~9세,763,755,8,
구로구,구로1동,10~14세,923,916,7,
구로구,구로1동,15~19세,967,964,3,
구로구,구로1동,20~24세,918,916,2,
구로구,구로1동,25~29세,1387,1375,12,
구로구,구로1동,30~34세,1904,1876,28,
구로구,구로1동,35~39세,1755,1719,36,
구로구,구로1동,40~44세,1792,1761,31,
구로구,구로1동,45~49세,1625,1606,19,
구로구,구로1동,50~54세,1662,1655,7,
구로구,구로1동,55~59세,1372,1359,13,
구로구,구로1동,60~64세,1368,1356,12,
구로구,구로1동,65~69세,1436,1425,11,
구로구,구로1동,70~74세,851,851,-,
구로구,구로1동,75~79세,503,501,2,
구로구,구로1동,80~84세,306,305,1,
구로구,구로1동,85~89세,173,173,-,
구로구,구로1동,90~94세,68,68,-,
구로구,구로1동,95~99세,18,18,-,
구로구,구로1동,100세 이상,-,-,-,
구로구,구로3동,합계,24725,22910,1815,
구로구,구로3동,0~4세,431,392,39,
구로구,구로3동,5~9세,521,433,88,
구로구,구로3동,10~14세,659,607,52,
구로구,구로3동,15~19세,675,646,29,
구로구,구로3동,20~24세,1338,1276,62,
구로구,구로3동,25~29세,3008,2890,118,
구로구,구로3동,30~34세,2756,2606,150,
구로구,구로3동,35~39세,2216,2020,196,
구로구,구로3동,40~44세,2061,1864,197,
구로구,구로3동,45~49세,1886,1724,162,
구로구,구로3동,50~54세,1914,1740,174,
구로구,구로3동,55~59세,1627,1417,210,
구로구,구로3동,60~64세,1553,1365,188,
구로구,구로3동,65~69세,1404,1314,90,
구로구,구로3동,70~74세,1032,987,45,
구로구,구로3동,75~79세,770,762,8,
구로구,구로3동,80~84세,496,494,2,
구로구,구로3동,85~89세,273,270,3,
구로구,구로3동,90~94세,83,81,2,
구로구,구로3동,95~99세,22,22,-,
구로구,구로3동,100세 이상,-,-,-,
구로구,구로4동,합계,22041,18025,4016,
구로구,구로4동,0~4세,310,252,58,
구로구,구로4동,5~9세,360,246,114,
구로구,구로4동,10~14세,430,353,77,
구로구,구로4동,15~19세,551,468,83,
구로구,구로4동,20~24세,830,749,81,
구로구,구로4동,25~29세,1541,1442,99,
구로구,구로4동,30~34세,1722,1578,144,
구로구,구로4동,35~39세,1515,1152,363,
구로구,구로4동,40~44세,1516,1106,410,
구로구,구로4동,45~49세,1462,1085,377,
구로구,구로4동,50~54세,1999,1462,537,
구로구,구로4동,55~59세,2214,1510,704,
구로구,구로4동,60~64세,2202,1663,539,
구로구,구로4동,65~69세,1809,1515,294,
구로구,구로4동,70~74세,1314,1209,105,
구로구,구로4동,75~79세,1021,1003,18,
구로구,구로4동,80~84세,731,724,7,
구로구,구로4동,85~89세,397,393,4,
구로구,구로4동,90~94세,97,96,1,
구로구,구로4동,95~99세,16,15,1,
구로구,구로4동,100세 이상,4,4,-,
구로구,구로5동,합계,31649,28892,2757,
구로구,구로5동,0~4세,798,760,38,
구로구,구로5동,5~9세,760,676,84,
구로구,구로5동,10~14세,663,599,64,
구로구,구로5동,15~19세,759,701,58,
구로구,구로5동,20~24세,1571,1461,110,
구로구,구로5동,25~29세,3355,3188,167,
구로구,구로5동,30~34세,3475,3313,162,
구로구,구로5동,35~39세,2742,2466,276,
구로구,구로5동,40~44세,2386,2124,262,
구로구,구로5동,45~49세,1922,1695,227,
구로구,구로5동,50~54세,2435,2118,317,
구로구,구로5동,55~59세,2536,2141,395,
구로구,구로5동,60~64세,2472,2154,318,
구로구,구로5동,65~69세,1996,1829,167,
구로구,구로5동,70~74세,1443,1364,79,
구로구,구로5동,75~79세,1125,1107,18,
구로구,구로5동,80~84세,716,707,9,
구로구,구로5동,85~89세,352,351,1,
구로구,구로5동,90~94세,105,104,1,
구로구,구로5동,95~99세,33,30,3,
구로구,구로5동,100세 이상,5,4,1,
구로구,고척1동,합계,26723,26427,296,
구로구,고척1동,0~4세,934,922,12,
구로구,고척1동,5~9세,812,807,5,
구로구,고척1동,10~14세,830,825,5,
구로구,고척1동,15~19세,998,992,6,
구로구,고척1동,20~24세,1409,1390,19,
구로구,고척1동,25~29세,1769,1732,37,
구로구,고척1동,30~34세,2647,2612,35,
구로구,고척1동,35~39세,2515,2482,33,
구로구,고척1동,40~44세,1980,1958,22,
구로구,고척1동,45~49세,1733,1697,36,
구로구,고척1동,50~54세,2063,2037,26,
구로구,고척1동,55~59세,1929,1913,16,
구로구,고척1동,60~64세,1909,1885,24,
구로구,고척1동,65~69세,1825,1814,11,
구로구,고척1동,70~74세,1380,1373,7,
구로구,고척1동,75~79세,951,950,1,
구로구,고척1동,80~84세,631,631,-,
구로구,고척1동,85~89세,288,288,-,
구로구,고척1동,90~94세,93,92,1,
구로구,고척1동,95~99세,23,23,-,
구로구,고척1동,100세 이상,4,4,-,
구로구,고척2동,합계,25771,25302,469,
구로구,고척2동,0~4세,498,489,9,
구로구,고척2동,5~9세,690,677,13,
구로구,고척2동,10~14세,919,908,11,
구로구,고척2동,15~19세,1037,1031,6,
구로구,고척2동,20~24세,1277,1260,17,
구로구,고척2동,25~29세,1646,1629,17,
구로구,고척2동,30~34세,1687,1656,31,
구로구,고척2동,35~39세,1420,1367,53,
구로구,고척2동,40~44세,1613,1569,44,
구로구,고척2동,45~49세,1806,1754,52,
구로구,고척2동,50~54세,2372,2326,46,
구로구,고척2동,55~59세,2402,2336,66,
구로구,고척2동,60~64세,2247,2190,57,
구로구,고척2동,65~69세,2105,2073,32,
구로구,고척2동,70~74세,1513,1503,10,
구로구,고척2동,75~79세,1172,1169,3,
구로구,고척2동,80~84세,826,825,1,
구로구,고척2동,85~89세,398,397,1,
구로구,고척2동,90~94세,114,114,-,
구로구,고척2동,95~99세,23,23,-,
구로구,고척2동,100세 이상,6,6,-,
구로구,개봉2동,합계,29449,29000,449,
구로구,개봉2동,0~4세,692,678,14,
구로구,개봉2동,5~9세,853,832,21,
구로구,개봉2동,10~14세,906,893,13,
구로구,개봉2동,15~19세,1033,1027,6,
구로구,개봉2동,20~24세,1353,1341,12,
구로구,개봉2동,25~29세,1715,1699,16,
구로구,개봉2동,30~34세,1931,1887,44,
구로구,개봉2동,35~39세,1951,1898,53,
구로구,개봉2동,40~44세,2181,2140,41,
구로구,개봉2동,45~49세,2044,2010,34,
구로구,개봉2동,50~54세,2413,2366,47,
구로구,개봉2동,55~59세,2366,2307,59,
구로구,개봉2동,60~64세,2457,2407,50,
구로구,개봉2동,65~69세,2583,2559,24,
구로구,개봉2동,70~74세,1987,1977,10,
구로구,개봉2동,75~79세,1514,1510,4,
구로구,개봉2동,80~84세,902,901,1,
구로구,개봉2동,85~89세,417,417,-,
구로구,개봉2동,90~94세,125,125,-,
구로구,개봉2동,95~99세,21,21,-,
구로구,개봉2동,100세 이상,5,5,-,
구로구,개봉3동,합계,19529,19070,459,
구로구,개봉3동,0~4세,323,306,17,
구로구,개봉3동,5~9세,475,451,24,
구로구,개봉3동,10~14세,578,566,12,
구로구,개봉3동,15~19세,653,644,9,
구로구,개봉3동,20~24세,823,807,16,
구로구,개봉3동,25~29세,1231,1212,19,
구로구,개봉3동,30~34세,1353,1311,42,
구로구,개봉3동,35~39세,1159,1105,54,
구로구,개봉3동,40~44세,1334,1290,44,
구로구,개봉3동,45~49세,1410,1378,32,
구로구,개봉3동,50~54세,1654,1605,49,
구로구,개봉3동,55~59세,1741,1687,54,
구로구,개봉3동,60~64세,1787,1744,43,
구로구,개봉3동,65~69세,1756,1726,30,
구로구,개봉3동,70~74세,1329,1318,11,
구로구,개봉3동,75~79세,931,928,3,
구로구,개봉3동,80~84세,588,588,-,
구로구,개봉3동,85~89세,294,294,-,
구로구,개봉3동,90~94세,93,93,-,
구로구,개봉3동,95~99세,15,15,-,
구로구,개봉3동,100세 이상,2,2,-,
구로구,오류1동,합계,23319,22616,703,
구로구,오류1동,0~4세,466,452,14,
구로구,오류1동,5~9세,470,445,25,
구로구,오류1동,10~14세,472,464,8,
구로구,오류1동,15~19세,606,598,8,
구로구,오류1동,20~24세,1335,1289,46,
구로구,오류1동,25~29세,2710,2637,73,
구로구,오류1동,30~34세,2776,2709,67,
구로구,오류1동,35~39세,1969,1889,80,
구로구,오류1동,40~44세,1590,1516,74,
구로구,오류1동,45~49세,1483,1420,63,
구로구,오류1동,50~54세,1617,1558,59,
구로구,오류1동,55~59세,1564,1486,78,
구로구,오류1동,60~64세,1589,1530,59,
구로구,오류1동,65~69세,1566,1531,35,
구로구,오류1동,70~74세,1157,1147,10,
구로구,오류1동,75~79세,895,894,1,
구로구,오류1동,80~84세,609,608,1,
구로구,오류1동,85~89세,322,321,1,
구로구,오류1동,90~94세,94,94,-,
구로구,오류1동,95~99세,23,23,-,
구로구,오류1동,100세 이상,6,5,1,
구로구,수궁동,합계,22761,22266,495,
구로구,수궁동,0~4세,467,454,13,
구로구,수궁동,5~9세,539,523,16,
구로구,수궁동,10~14세,796,791,5,
구로구,수궁동,15~19세,955,946,9,
구로구,수궁동,20~24세,1082,1059,23,
구로구,수궁동,25~29세,1410,1369,41,
구로구,수궁동,30~34세,1601,1537,64,
구로구,수궁동,35~39세,1375,1302,73,
구로구,수궁동,40~44세,1549,1503,46,
구로구,수궁동,45~49세,1720,1683,37,
구로구,수궁동,50~54세,1956,1906,50,
구로구,수궁동,55~59세,1862,1802,60,
구로구,수궁동,60~64세,2071,2038,33,
구로구,수궁동,65~69세,1929,1916,13,
구로구,수궁동,70~74세,1365,1357,8,
구로구,수궁동,75~79세,971,969,2,
구로구,수궁동,80~84세,697,695,2,
구로구,수궁동,85~89세,298,298,-,
구로구,수궁동,90~94세,89,89,-,
구로구,수궁동,95~99세,25,25,-,
구로구,수궁동,100세 이상,4,4,-,
구로구,가리봉동,합계,12453,8711,3742,
구로구,가리봉동,0~4세,105,72,33,
구로구,가리봉동,5~9세,188,85,103,
구로구,가리봉동,10~14세,158,105,53,
구로구,가리봉동,15~19세,163,122,41,
구로구,가리봉동,20~24세,449,375,74,
구로구,가리봉동,25~29세,1273,1164,109,
구로구,가리봉동,30~34세,1148,995,153,
구로구,가리봉동,35~39세,894,543,351,
구로구,가리봉동,40~44세,828,442,386,
구로구,가리봉동,45~49세,817,430,387,
구로구,가리봉동,50~54세,1202,662,540,
구로구,가리봉동,55~59세,1548,817,731,
구로구,가리봉동,60~64세,1277,810,467,
구로구,가리봉동,65~69세,953,759,194,
구로구,가리봉동,70~74세,569,494,75,
구로구,가리봉동,75~79세,413,390,23,
구로구,가리봉동,80~84세,238,230,8,
구로구,가리봉동,85~89세,163,156,7,
구로구,가리봉동,90~94세,54,48,6,
구로구,가리봉동,95~99세,11,10,1,
구로구,가리봉동,100세 이상,2,2,-,
구로구,구로2동,합계,28771,21993,6778,
구로구,구로2동,0~4세,376,273,103,
구로구,구로2동,5~9세,561,306,255,
구로구,구로2동,10~14세,668,498,170,
구로구,구로2동,15~19세,740,617,123,
구로구,구로2동,20~24세,1011,882,129,
구로구,구로2동,25~29세,1869,1672,197,
구로구,구로2동,30~34세,1979,1695,284,
구로구,구로2동,35~39세,1721,1099,622,
구로구,구로2동,40~44세,1860,1185,675,
구로구,구로2동,45~49세,1960,1311,649,
구로구,구로2동,50~54세,2844,1929,915,
구로구,구로2동,55~59세,3314,2155,1159,
구로구,구로2동,60~64세,3080,2215,865,
구로구,구로2동,65~69세,2356,1953,403,
구로구,구로2동,70~74세,1638,1475,163,
구로구,구로2동,75~79세,1289,1250,39,
구로구,구로2동,80~84세,921,914,7,
구로구,구로2동,85~89세,430,417,13,
구로구,구로2동,90~94세,125,121,4,
구로구,구로2동,95~99세,25,23,2,
구로구,구로2동,100세 이상,4,3,1,
구로구,개봉1동,합계,34021,33207,814,
구로구,개봉1동,0~4세,1045,1026,19,
구로구,개봉1동,5~9세,900,878,22,
구로구,개봉1동,10~14세,1028,1010,18,
구로구,개봉1동,15~19세,1111,1061,50,
구로구,개봉1동,20~24세,1541,1480,61,
구로구,개봉1동,25~29세,2279,2231,48,
구로구,개봉1동,30~34세,2799,2734,65,
구로구,개봉1동,35~39세,2575,2491,84,
구로구,개봉1동,40~44세,2456,2375,81,
구로구,개봉1동,45~49세,2185,2138,47,
구로구,개봉1동,50~54세,2703,2624,79,
구로구,개봉1동,55~59세,2806,2720,86,
구로구,개봉1동,60~64세,2944,2868,76,
구로구,개봉1동,65~69세,2698,2654,44,
구로구,개봉1동,70~74세,1968,1942,26,
구로구,개봉1동,75~79세,1440,1433,7,
구로구,개봉1동,80~84세,933,932,1,
구로구,개봉1동,85~89세,425,425,-,
구로구,개봉1동,90~94세,143,143,-,
구로구,개봉1동,95~99세,36,36,-,
구로구,개봉1동,100세 이상,6,6,-,
구로구,오류2동,합계,36462,35843,619,
구로구,오류2동,0~4세,719,703,16,
구로구,오류2동,5~9세,1072,1052,20,
구로구,오류2동,10~14세,1965,1945,20,
구로구,오류2동,15~19세,1807,1788,19,
구로구,오류2동,20~24세,1732,1721,11,
구로구,오류2동,25~29세,2166,2132,34,
구로구,오류2동,30~34세,2373,2335,38,
